text,reading_ease,adjective_count,adverb_count,noun_count,verb_count,label
spend le percent every year lowest increase spending since keeping number,0.1267605633802817,0.2222222222222222,0.14285714285714285,0.2,0.2857142857142857,0
president barack obama said beginning negotiation basic approach dismantle iran nuclear program exchange dismantling sanction,0.5352112676056339,0.3333333333333333,0.0,0.45,0.19047619047619047,4
united state never stood seen innocent people slaughtered extent thats happening syria,0.323943661971831,0.2222222222222222,0.14285714285714285,0.2,0.2857142857142857,5
david perdue support farm bill sen isakson chambliss,0.09859154929577466,0.0,0.14285714285714285,0.30000000000000004,0.19047619047619047,1
south carolina fastest growing economy southeast,0.18309859154929578,0.1111111111111111,0.0,0.2,0.09523809523809523,1
end governor rick perry term drained texas taxpayer pay rental mansion living historic governor mansion repaired,0.3028169014084507,0.5555555555555556,0.0,0.4,0.42857142857142855,0
obama suggested bombing pakistan,0.056338028169014086,0.0,0.14285714285714285,0.05,0.09523809523809523,5
page conforming bill gone page,0.23943661971830987,0.0,0.0,0.2,0.09523809523809523,0
iran deal facilitate accelerate nation iran acquiring nuclear weapon,0.3098591549295775,0.1111111111111111,0.0,0.25,0.19047619047619047,4
member congress chris murphy raking million salary,0.16901408450704225,0.1111111111111111,0.0,0.2,0.09523809523809523,4
admits still know use computer send mail,0.2112676056338028,0.0,0.2857142857142857,0.1,0.2857142857142857,1
today economy rebounding rate reagan recovery would created equivalent million new job raised federal revenue billion year,0.619718309859155,0.3333333333333333,0.0,0.4,0.2857142857142857,2
say state sen greg evers nancy detert charles dean got failing grade conservative,0.09859154929577466,0.0,0.0,0.35000000000000003,0.2857142857142857,3
average faculty member uw madison brings close quarter million dollar year grant money,0.35211267605633806,0.2222222222222222,0.14285714285714285,0.45,0.0,1
bill mccollum served lobbyist whose client enabled mortgage illegal immigrant,0.29577464788732394,0.1111111111111111,0.0,0.25,0.14285714285714285,4
say gov scott walker cooking book releasing number dreamed show wisconsin gained job,0.36619718309859156,0.0,0.14285714285714285,0.4,0.2857142857142857,4
say minnesota fortune company oregon one obvious difference theyve invested school,0.4507042253521127,0.3333333333333333,0.14285714285714285,0.30000000000000004,0.19047619047619047,1
say texas lawmaker choice hundred thousand woman longer access basic medical care life saving cancer screening contraception,0.4507042253521127,0.2222222222222222,0.2857142857142857,0.55,0.19047619047619047,2
gov scott walker public school budget student entering kindergarten enjoy state investment education came graduating high school,0.6056338028169014,0.3333333333333333,0.14285714285714285,0.5,0.3333333333333333,4
ninety four percent small business face higher tax democrat plan,0.2112676056338028,0.2222222222222222,0.14285714285714285,0.2,0.14285714285714285,5
rick perry become millionaire public payroll,0.14084507042253522,0.1111111111111111,0.0,0.2,0.09523809523809523,1
say mark begich taken campaign cash koch dan sullivan hasnt,0.1971830985915493,0.1111111111111111,0.0,0.35000000000000003,0.14285714285714285,3
took worst road system country according trucker magazine left said improved road system country,0.20422535211267606,0.2222222222222222,0.2857142857142857,0.4,0.23809523809523808,1
say new health care law patient doctor relationship eliminated,0.23943661971830987,0.2222222222222222,0.0,0.25,0.19047619047619047,5
go georgia make year teacher,0.18309859154929578,0.1111111111111111,0.0,0.1,0.19047619047619047,0
ten different tax bracket youre making youre already top tax bracket,0.2535211267605634,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.14285714285714285,4
first time since american manufacturer creating new job,0.22535211267605634,0.3333333333333333,0.0,0.15000000000000002,0.09523809523809523,4
household income america gone family average last four year went mitt romney governor massachusetts,0.5915492957746479,0.2222222222222222,0.2857142857142857,0.45,0.19047619047619047,4
say never voted raising tax,0.08450704225352113,0.0,0.14285714285714285,0.05,0.19047619047619047,0
austin stop abuse everyone seen office sexual assault survivor report attacked ridesharing driver rate one per month,0.4507042253521127,0.1111111111111111,0.0,0.5,0.2857142857142857,2
affordable care act law land,0.15492957746478875,0.1111111111111111,0.14285714285714285,0.2,0.047619047619047616,4
say republican bragged every bill going paid right beginning first vote repeal health care reform violated rule,0.5352112676056339,0.1111111111111111,0.14285714285714285,0.45,0.38095238095238093,1
say mitt romney refused say whether hed sign lilly ledbetter bill,0.18309859154929578,0.2222222222222222,0.14285714285714285,0.2,0.14285714285714285,1
chris coon marxist belief,0.04225352112676056,0.0,0.0,0.2,0.047619047619047616,5
financial service regulatory bill end taxpayer bailouts,0.18309859154929578,0.2222222222222222,0.0,0.2,0.09523809523809523,3
recovery gov listed congressional district exist,0.14084507042253522,0.1111111111111111,0.14285714285714285,0.15000000000000002,0.14285714285714285,1
according congressional budget office many million american could lose employer based insurance thanks obamacare,0.4225352112676056,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.23809523809523808,2
merging tim hortons canada burger king moving headquarters remain miami continue pay federal state local tax,0.2887323943661972,0.4444444444444444,0.14285714285714285,0.35000000000000003,0.38095238095238093,2
economy weak raise income level,0.1267605633802817,0.1111111111111111,0.14285714285714285,0.15000000000000002,0.09523809523809523,1
terrorist attack grounded commercial air traffic temperature drop airplane werent flying week afterwards,0.4366197183098592,0.2222222222222222,0.0,0.4,0.19047619047619047,3
state report projection approximately half public employee would live outside municipal boundary decade state ban local residency requirement,0.5352112676056339,0.3333333333333333,0.14285714285714285,0.5,0.19047619047619047,3
per student state funding portland public school dipped school year school year,0.36619718309859156,0.2222222222222222,0.0,0.4,0.09523809523809523,2
say rus feingolds campaign powered small dollar contribution like,0.18309859154929578,0.1111111111111111,0.0,0.30000000000000004,0.14285714285714285,1
say rick perry told student couldnt attend gubernatorial forum due scheduling conflict forum day tweeted hed running dog,0.4507042253521127,0.3333333333333333,0.2857142857142857,0.4,0.38095238095238093,1
fred never percent record right life senate career record reflect support human life amendment amazing part republican platform since,0.1784037558685446,0.3333333333333333,0.2857142857142857,0.55,0.3333333333333333,2
school board sent home letter child saying al smith elected president allowed read bible,0.4225352112676056,0.2222222222222222,0.14285714285714285,0.35000000000000003,0.42857142857142855,2
ohio judge compared similar state woefully underpaid,0.2112676056338028,0.3333333333333333,0.14285714285714285,0.15000000000000002,0.14285714285714285,1
american increasingly want affordable care act repealed,0.1971830985915493,0.1111111111111111,0.14285714285714285,0.15000000000000002,0.14285714285714285,3
supported tort reform regard security product liability interstate commerce,0.1971830985915493,0.0,0.0,0.35000000000000003,0.09523809523809523,1
say state sen morgan carroll vote made easier sue doctor small business even nurse putting shady interest first,0.10328638497652583,0.3333333333333333,0.2857142857142857,0.45,0.23809523809523808,4
say vaccine prevent hpv cause mental retardation,0.14084507042253522,0.1111111111111111,0.0,0.15000000000000002,0.19047619047619047,4
far different picture prior eight year saw increase tax fee,0.29577464788732394,0.2222222222222222,0.14285714285714285,0.25,0.047619047619047616,0
mexico receives approximately billion year remittance mexican national working united state majority amount come illegal alien,0.2535211267605634,0.3333333333333333,0.14285714285714285,0.35000000000000003,0.19047619047619047,2
there big chunk country think soft wall street,0.22535211267605634,0.2222222222222222,0.14285714285714285,0.25,0.14285714285714285,0
congressional budget office nonpartisan office analysis said passing comprehensive immigration reform reduce federal deficit billion next decade,0.5774647887323944,0.5555555555555556,0.0,0.4,0.23809523809523808,0
former federal reserve chairman alan greenspan justified increasing spending cutting tax saying really need pay debt,0.4647887323943662,0.3333333333333333,0.14285714285714285,0.30000000000000004,0.3333333333333333,3
say joe straus co author bill would allowed planned parenthood control public school sex education,0.3380281690140845,0.2222222222222222,0.0,0.4,0.3333333333333333,5
say glenn nye voted lock step nancy pelosi percentof time,0.16901408450704225,0.1111111111111111,0.0,0.30000000000000004,0.09523809523809523,3
say election proposal would allow potential hour early voting think weve ever,0.38028169014084506,0.2222222222222222,0.2857142857142857,0.25,0.2857142857142857,0
illegal immigrant population texas increased percent california florida increase,0.4366197183098592,0.2222222222222222,0.0,0.30000000000000004,0.09523809523809523,2
weve got close million american access health care first time medicaid expansion,0.38028169014084506,0.2222222222222222,0.0,0.4,0.09523809523809523,4
say half american dont pay income tax,0.1267605633802817,0.1111111111111111,0.0,0.15000000000000002,0.09523809523809523,0
top percent income earner pay percent tax federal government,0.323943661971831,0.2222222222222222,0.0,0.30000000000000004,0.047619047619047616,4
say mitt romney million american could denied coverage pre existing condition,0.36619718309859156,0.0,0.0,0.25,0.3333333333333333,2
people killed united state last year tainted food troop killed iraq afghanistan since war began,0.14788732394366197,0.2222222222222222,0.14285714285714285,0.4,0.23809523809523808,4
common core put together department education washington put together governor state,0.2183098591549296,0.1111111111111111,0.42857142857142855,0.30000000000000004,0.19047619047619047,1
say jeb bush doesnt believe path citizenship one time longer,0.1267605633802817,0.0,0.2857142857142857,0.25,0.23809523809523808,1
say people supported campaign volunteer donor advisor endorser,0.3098591549295775,0.1111111111111111,0.0,0.30000000000000004,0.14285714285714285,2
provision economic stimulus plan mean student meet together dorm dorm repaired federal money prayer group bible study,0.676056338028169,0.2222222222222222,0.2857142857142857,0.5,0.42857142857142855,4
president obama said time could authorize immigration reform executive order,0.3098591549295775,0.0,0.14285714285714285,0.35000000000000003,0.14285714285714285,1
business formation still rise ohio far weve assisted new business filing,0.14084507042253522,0.1111111111111111,0.42857142857142855,0.35000000000000003,0.09523809523809523,1
mandel elected second term representing district democrat republican voter ratio,0.36619718309859156,0.1111111111111111,0.14285714285714285,0.30000000000000004,0.19047619047619047,1
obama iraq year,0.07042253521126761,0.0,0.0,0.15000000000000002,0.09523809523809523,1
audit last census found people living texas counted state lost estimated billion federal fund result,0.49295774647887325,0.2222222222222222,0.14285714285714285,0.35000000000000003,0.2857142857142857,5
say president barack obamasown administration done five environmental impact assessment keystone xl pipeline said would minimum impact environment,0.619718309859155,0.3333333333333333,0.0,0.5,0.3333333333333333,2
every time put ballot issue cost million dollar,0.15492957746478875,0.0,0.0,0.15000000000000002,0.09523809523809523,2
plan incorporates idea many people room tonight democrat republican,0.3098591549295775,0.1111111111111111,0.0,0.35000000000000003,0.047619047619047616,3
say city leadership threatening lay police emergency service personnel balance budget,0.35211267605633806,0.0,0.0,0.35000000000000003,0.23809523809523808,4
clear majority republican voter think deficit reduction package balanced approach include revenue,0.3943661971830986,0.2222222222222222,0.0,0.35000000000000003,0.2857142857142857,3
say republican drawn map proposed house district texas gerrymander nine million latino texas make sure electoral opportunity,0.2535211267605634,0.3333333333333333,0.2857142857142857,0.45,0.23809523809523808,1
million people could get health insurance right away texas expanded medicaid obamacare,0.29577464788732394,0.0,0.2857142857142857,0.30000000000000004,0.14285714285714285,0
texas public school spend average per pupil per year,0.1971830985915493,0.2222222222222222,0.0,0.2,0.047619047619047616,3
say markkirk called mass arrest african american andwas apparently fine trump stilltooracist call mass deportation,0.38028169014084506,0.3333333333333333,0.14285714285714285,0.4,0.14285714285714285,4
gov john kasichs budget proposal top one percent ohio pay le income tax year ohio working middle class family pay,0.49295774647887325,0.3333333333333333,0.14285714285714285,0.6000000000000001,0.23809523809523808,2
average age plane qatar airway fleet four year delta air line fly plane year old,0.38028169014084506,0.3333333333333333,0.0,0.5,0.14285714285714285,3
put lid iran nuclear program without firing single shot,0.18309859154929578,0.2222222222222222,0.0,0.15000000000000002,0.09523809523809523,1
say syrian refugee vetted fbi even told,0.2535211267605634,0.1111111111111111,0.5714285714285714,0.1,0.38095238095238093,3
troop still stationed afghanistan clear objective even best case end year least american soldier still ground,0.24647887323943662,0.5555555555555556,0.5714285714285714,0.35000000000000003,0.19047619047619047,2
even today part romneys fortune invested china,0.14084507042253522,0.0,0.14285714285714285,0.25,0.09523809523809523,1
tom wolf watch tax high killing pa job,0.1267605633802817,0.3333333333333333,0.0,0.2,0.09523809523809523,3
george allencast deciding votefor bushtax cut,0.14084507042253522,0.0,0.0,0.15000000000000002,0.09523809523809523,4
texas nation highest rate highest number uninsured,0.1267605633802817,0.3333333333333333,0.0,0.2,0.047619047619047616,1
say oregon limited budget growth rate population growth plus rate inflation state fund budget would billion today billion,0.5352112676056339,0.0,0.14285714285714285,0.6000000000000001,0.23809523809523808,1
federal health care law enacted florida parent able purchase inexpensive child coverage child law consumer protection eliminated choice florida,0.19248826291079812,0.4444444444444444,0.2857142857142857,0.6000000000000001,0.2857142857142857,4
say federal dollar gov john kasichs budget plan previous state budget,0.1267605633802817,0.3333333333333333,0.0,0.35000000000000003,0.14285714285714285,3
forty six cent every dollar ohio could get medicaid expansion going come china country doesnt like u much,0.4366197183098592,0.3333333333333333,0.2857142857142857,0.30000000000000004,0.2857142857142857,4
challenger tim tuggey lobbyist donated democrat support abortion sex marriage,0.3098591549295775,0.2222222222222222,0.0,0.35000000000000003,0.14285714285714285,3
congressman nye voted bill would defunded billion irs needed toimplement health care legislation,0.3943661971830986,0.0,0.14285714285714285,0.35000000000000003,0.23809523809523808,4
contrast president barack obama acting presidential president ronald reagan would never go oval office without jacket thats much revered presidency,0.5633802816901409,0.2222222222222222,0.5714285714285714,0.55,0.23809523809523808,3
sequester something ive proposed something congress proposed,0.07746478873239437,0.1111111111111111,0.14285714285714285,0.2,0.23809523809523808,3
people die gunviolence every year yet center disease control prevention banned researching way prevent,0.11737089201877936,0.0,0.14285714285714285,0.4,0.23809523809523808,1
greece gdp size dallas fort worth metroplex,0.15492957746478875,0.0,0.0,0.30000000000000004,0.09523809523809523,0
say david dewhurst skipped nine candidate forum announcing senate candidacy,0.23943661971830987,0.0,0.0,0.30000000000000004,0.14285714285714285,1
american people say dont touch social security dont touch medicare dont cut defense thats percent federal budget,0.1619718309859155,0.6666666666666666,0.0,0.5,0.047619047619047616,1
trey radel even qualify drive lee county school bus point yet occupies seat congress,0.38028169014084506,0.3333333333333333,0.42857142857142855,0.30000000000000004,0.19047619047619047,0
many great scholar say anchor baby covered th amendment,0.1971830985915493,0.2222222222222222,0.14285714285714285,0.25,0.14285714285714285,2
trans pacific partnership,0.08450704225352113,0.0,0.0,0.1,0.047619047619047616,4
texan spend billion gambling neighboring state every year,0.06338028169014084,0.1111111111111111,0.0,0.2,0.047619047619047616,1
texas outstripped national poverty rate since least,0.15492957746478875,0.2222222222222222,0.0,0.15000000000000002,0.09523809523809523,1
weve muslim america since george washington,0.14084507042253522,0.0,0.0,0.25,0.047619047619047616,0
alaska attorney general senate candidate dan sullivan successfully fought protect second amendment right passed stand ground,0.1971830985915493,0.3333333333333333,0.14285714285714285,0.4,0.19047619047619047,4
abide environmental protection agency rule mining drilling take caution disturb body water barely bigger puddle,0.4366197183098592,0.2222222222222222,0.42857142857142855,0.45,0.19047619047619047,3
say political opponent brought protester state,0.1971830985915493,0.1111111111111111,0.0,0.15000000000000002,0.09523809523809523,4
rural school face highest dropout rate lowest college enrollment rate lowest average teacher salary,0.3098591549295775,0.4444444444444444,0.0,0.45,0.09523809523809523,2
jeb bush donald trump differ immigration spoiler alert dont,0.08450704225352113,0.1111111111111111,0.14285714285714285,0.25,0.14285714285714285,3
white house promised u spending would keep unemployment percent,0.2112676056338028,0.1111111111111111,0.0,0.2,0.14285714285714285,3
alaska sen lisa murkowski mark begich vote much percent time together,0.23943661971830987,0.1111111111111111,0.42857142857142855,0.35000000000000003,0.047619047619047616,1
texas nation new gun purchase behind california,0.16901408450704225,0.1111111111111111,0.0,0.25,0.0,4
productivity risen percent yet wage stayed flat million people poverty country,0.10328638497652583,0.2222222222222222,0.2857142857142857,0.30000000000000004,0.2857142857142857,0
president gave auto company uaw,0.15492957746478875,0.0,0.0,0.2,0.047619047619047616,4
richest people world wealth bottom half global population,0.2535211267605634,0.4444444444444444,0.0,0.25,0.0,1
swine flu broke another democrat president jimmy carter,0.11971830985915494,0.0,0.0,0.30000000000000004,0.047619047619047616,5
gov palin somebody actually believe climate change man made,0.1971830985915493,0.0,0.14285714285714285,0.30000000000000004,0.23809523809523808,1
even employee union irs people charge enforcing law begging let law,0.4507042253521127,0.0,0.2857142857142857,0.35000000000000003,0.23809523809523808,3
act allowed milwaukee county save money million short needed fill hole left million cut state aid,0.4647887323943662,0.2222222222222222,0.0,0.4,0.2857142857142857,2
million american could four year college scholarship money squandered iraq million teacher could hired last year squandering money,0.2183098591549296,0.2222222222222222,0.0,0.4,0.47619047619047616,2
obama administration drilling producing domestic energy supply ever,0.36619718309859156,0.2222222222222222,0.2857142857142857,0.15000000000000002,0.19047619047619047,2
federal law requires resident participate government american community survey,0.14788732394366197,0.2222222222222222,0.0,0.25,0.09523809523809523,1
deployed texas national guard texas mexico border policy worked apprehension border declined percent,0.17605633802816903,0.2222222222222222,0.0,0.4,0.14285714285714285,3
since world war ii gerald ford bill clinton worse rating seven month president obama,0.3098591549295775,0.2222222222222222,0.14285714285714285,0.5,0.09523809523809523,0
barack obama health care proposal got health care plan like keep,0.3098591549295775,0.0,0.0,0.4,0.19047619047619047,0
federal inquiry corroborated hillary clinton whitewater next day nothing medium,0.36619718309859156,0.3333333333333333,0.0,0.30000000000000004,0.09523809523809523,2
democratic party oldest continuous political party world,0.22535211267605634,0.4444444444444444,0.0,0.15000000000000002,0.047619047619047616,1
health care law everybody lower rate better quality care better access,0.2535211267605634,0.2222222222222222,0.14285714285714285,0.4,0.09523809523809523,4
hillary clinton want wave white flag surrender set date withdrawal,0.2535211267605634,0.2222222222222222,0.0,0.30000000000000004,0.09523809523809523,2
member congress required obamacare obama member administration gold plated health care plan theyre,0.4366197183098592,0.3333333333333333,0.0,0.4,0.2857142857142857,2
health insurance company deny treatment prescribed doctor,0.1971830985915493,0.0,0.0,0.25,0.09523809523809523,4
united state longer top nation globe infrastructure fallen th,0.23943661971830987,0.2222222222222222,0.2857142857142857,0.2,0.19047619047619047,0
average family spending roughly year energy cost like energy tax last seven year three time typical american family received bush tax cut,0.38028169014084506,0.5555555555555556,0.5714285714285714,0.55,0.14285714285714285,2
rhode island could tell camper couldnt figure gun,0.22535211267605634,0.2222222222222222,0.0,0.15000000000000002,0.23809523809523808,1
say united state trade much developed nation,0.18309859154929578,0.3333333333333333,0.2857142857142857,0.1,0.19047619047619047,0
state agency wanted fire employee spent four hour per day watching pornography state employment commission reinstated person,0.47887323943661975,0.0,0.0,0.5,0.23809523809523808,1
increase fuel efficiency standard mile gallon would import zero oil middle east,0.35211267605633806,0.2222222222222222,0.0,0.25,0.19047619047619047,2
ted cruz longest serving solicitor general history texas,0.2535211267605634,0.1111111111111111,0.0,0.30000000000000004,0.09523809523809523,0
today home sale nearly percent worst crisis,0.22535211267605634,0.1111111111111111,0.42857142857142855,0.25,0.09523809523809523,1
poll legalizing sex marriage dramatically changing,0.15492957746478875,0.1111111111111111,0.2857142857142857,0.15000000000000002,0.14285714285714285,4
house health care bill something like percent people would eligible even get public option,0.3380281690140845,0.1111111111111111,0.14285714285714285,0.45,0.14285714285714285,4
new mexico second hollywood tax incentive film industry,0.3098591549295775,0.2222222222222222,0.0,0.30000000000000004,0.047619047619047616,2
anywhere world someone us mobile phone mail internet gps enjoying benefit american miracle,0.47887323943661975,0.2222222222222222,0.2857142857142857,0.4,0.14285714285714285,1
senator mccain would pay part health care plan making drastic cut medicare billion worth,0.323943661971831,0.2222222222222222,0.0,0.4,0.14285714285714285,4
president barack obamas policy resulted gas price reduced per gallon sworn today,0.17605633802816903,0.0,0.14285714285714285,0.4,0.2857142857142857,4
marcy kaptur fought democrat prescription drug benefit senior dennis kucinich voted,0.2535211267605634,0.1111111111111111,0.14285714285714285,0.30000000000000004,0.19047619047619047,4
released extensive financial review anybody history politics dont learn much tax return,0.18309859154929578,0.2222222222222222,0.42857142857142855,0.30000000000000004,0.09523809523809523,4
susan rice spoke benghazi sunday news show said al qaida might involved al qaida affiliate might involved non al qaida libyan extremist think demonstrates effort play,0.6619718309859155,0.5555555555555556,0.14285714285714285,0.6000000000000001,0.6190476190476191,3
wisconsin effective unemployment rate percent,0.15492957746478875,0.1111111111111111,0.0,0.2,0.047619047619047616,4
say president obama there substantial increase federal government job,0.3098591549295775,0.2222222222222222,0.0,0.25,0.14285714285714285,4
second highest corporate tax rate among trading partner,0.16901408450704225,0.3333333333333333,0.0,0.2,0.047619047619047616,1
say tuition paid every oregon university student annually go pay cost pers,0.3380281690140845,0.0,0.2857142857142857,0.30000000000000004,0.19047619047619047,1
transportation financing,0.07042253521126761,0.0,0.0,0.1,0.0,2
bill cap carbon emission could cost ohio job,0.1267605633802817,0.0,0.0,0.2,0.14285714285714285,3
candidate lieutenant governor oppose state tuition illegal immigrant,0.323943661971831,0.3333333333333333,0.0,0.25,0.09523809523809523,4
constitution written percent people country could vote,0.2535211267605634,0.0,0.2857142857142857,0.2,0.19047619047619047,1
ukraine orange revolution first color revolution,0.18309859154929578,0.2222222222222222,0.0,0.2,0.047619047619047616,4
every month another born hispanic turn become eligible vote,0.1056338028169014,0.1111111111111111,0.0,0.15000000000000002,0.14285714285714285,1
health bill plan comparative effectiveness research would used government ration care,0.323943661971831,0.1111111111111111,0.0,0.4,0.14285714285714285,4
supported first new nuclear power plant three decade,0.18309859154929578,0.3333333333333333,0.0,0.15000000000000002,0.047619047619047616,1
gov kasich ohio wage increased billion,0.11267605633802817,0.1111111111111111,0.0,0.15000000000000002,0.09523809523809523,0
new carbon regulation increase electric bill billion every year potentially put average people work every year,0.4507042253521127,0.3333333333333333,0.14285714285714285,0.4,0.14285714285714285,4
new jersey highest property tax nation little highest property tax nation double national average,0.23943661971830987,0.5555555555555556,0.42857142857142855,0.4,0.09523809523809523,0
one first state build sewer bring treatment plant line,0.11267605633802817,0.1111111111111111,0.0,0.25,0.14285714285714285,0
politifact texas gave david dewhurst tv ad pant fire rating outrageous lie,0.23943661971830987,0.2222222222222222,0.0,0.45,0.047619047619047616,2
say rob portman said auto rescue lousy deal ohio,0.15492957746478875,0.1111111111111111,0.0,0.30000000000000004,0.14285714285714285,1
always said offshore drilling state still say,0.18309859154929578,0.0,0.2857142857142857,0.1,0.14285714285714285,1
billion extension bush tax cut wealthy go family,0.29577464788732394,0.1111111111111111,0.0,0.25,0.047619047619047616,1
say michelle nunn amnesty,0.056338028169014086,0.0,0.0,0.15000000000000002,0.09523809523809523,3
federal government ordered bp pay one six segment sand barrier louisiana,0.3943661971830986,0.1111111111111111,0.14285714285714285,0.30000000000000004,0.14285714285714285,1
female student uva percent chance sexually assaulted,0.2112676056338028,0.2222222222222222,0.14285714285714285,0.15000000000000002,0.14285714285714285,3
federal law requires hospital treat people whether pay someone doesnt health insurance go hospital get free care,0.24647887323943662,0.2222222222222222,0.2857142857142857,0.4,0.42857142857142855,3
american killed mass shooting alone,0.16901408450704225,0.0,0.14285714285714285,0.15000000000000002,0.14285714285714285,2
china owns bond american,0.1267605633802817,0.1111111111111111,0.0,0.15000000000000002,0.09523809523809523,4
nafta allows lot truck mexico example leave drive straight without even inspected,0.16901408450704225,0.1111111111111111,0.2857142857142857,0.25,0.19047619047619047,3
new health care law first person patient go bureaucrat called panel,0.14788732394366197,0.2222222222222222,0.0,0.35000000000000003,0.23809523809523808,5
wisconsin wage declining double rate state,0.18309859154929578,0.2222222222222222,0.0,0.2,0.09523809523809523,5
say barack obama said black male two time likely shot law enforcement officer white male lie data,0.5070422535211268,0.3333333333333333,0.2857142857142857,0.45,0.3333333333333333,3
said higher tax fee,0.08450704225352113,0.1111111111111111,0.0,0.1,0.047619047619047616,3
governor palin popular governor country,0.1971830985915493,0.1111111111111111,0.14285714285714285,0.2,0.047619047619047616,0
attorney general eric holder justice department precleared voting change law early voting florida,0.3943661971830986,0.3333333333333333,0.0,0.5,0.047619047619047616,2
city nelson ga quieter mayberry,0.04929577464788733,0.2222222222222222,0.0,0.15000000000000002,0.047619047619047616,2
currently take year obtain citizenship legally senate bill would allow immigrant came united state illegally obtain citizenship year,0.3028169014084507,0.3333333333333333,0.5714285714285714,0.30000000000000004,0.2857142857142857,2
homeopathy acupuncture aromatherapy given elevated legitimacy affordable care act,0.3380281690140845,0.3333333333333333,0.0,0.25,0.14285714285714285,2
say hurd cosponsored bill would militarize border allow mile new road built big bend region cutting beloved park,0.47887323943661975,0.4444444444444444,0.0,0.35000000000000003,0.42857142857142855,2
founder new hampshire came motto live free die,0.16901408450704225,0.2222222222222222,0.14285714285714285,0.15000000000000002,0.14285714285714285,4
economic development commission executive director keith stokes sent letter said taxpayer never hook bond studio,0.5633802816901409,0.1111111111111111,0.14285714285714285,0.5,0.23809523809523808,0
alternative minimum tax created congress affect wealthy american never indexed inflation original taxpayer increased affect million,0.13732394366197184,0.4444444444444444,0.14285714285714285,0.25,0.38095238095238093,0
new jersey lost half pharmaceutical job state know low tax state like south high tax state like new york,0.4084507042253521,0.5555555555555556,0.14285714285714285,0.5,0.14285714285714285,1
space shuttle program terminated russia china nation capability launch human space,0.15492957746478875,0.1111111111111111,0.0,0.45,0.23809523809523808,0
super bowl one highest level human sex trafficking activity event country,0.3380281690140845,0.2222222222222222,0.0,0.35000000000000003,0.09523809523809523,3
say scott walker said wouldnt touch state civil service system support overhauling,0.23943661971830987,0.1111111111111111,0.14285714285714285,0.25,0.23809523809523808,3
senate democrat never held supreme court nomination,0.14084507042253522,0.1111111111111111,0.14285714285714285,0.2,0.09523809523809523,1
almost percent canadian came visit florida last year canadian buy percent home state,0.10328638497652583,0.1111111111111111,0.14285714285714285,0.4,0.14285714285714285,0
regarding iraq war one said dont go dont youre going destabilize middle east,0.36619718309859156,0.2222222222222222,0.14285714285714285,0.2,0.38095238095238093,3
iran deal trust iranian inspect,0.1267605633802817,0.0,0.0,0.15000000000000002,0.09523809523809523,4
nation world use military secure border,0.23943661971830987,0.2222222222222222,0.14285714285714285,0.15000000000000002,0.19047619047619047,5
massachusetts reporting trend far national trend escalation health care cost year,0.38028169014084506,0.1111111111111111,0.14285714285714285,0.4,0.09523809523809523,3
state used regulatory power fishing federal law regulates tenth inch minimum size fish angler keep,0.5211267605633803,0.3333333333333333,0.2857142857142857,0.4,0.2857142857142857,5
say barack obama told coast guard academy number one threat military world today global warming,0.16901408450704225,0.2222222222222222,0.0,0.45,0.19047619047619047,3
say award winning milwaukee public school teacher megan sampson laid gov scott walker cut state aid education,0.15492957746478875,0.3333333333333333,0.2857142857142857,0.5,0.19047619047619047,4
father bank alexi made ten million risky loan convicted mobster bank collapsed,0.11971830985915494,0.1111111111111111,0.14285714285714285,0.35000000000000003,0.14285714285714285,2
north carolina spends le per student great recession one lowest per pupil spending level nation,0.4507042253521127,0.3333333333333333,0.14285714285714285,0.35000000000000003,0.14285714285714285,1
fact percent syndrome child aborted country,0.15492957746478875,0.2222222222222222,0.0,0.2,0.14285714285714285,3
past year florida family paid national flood insurance program billion four time amount received claim reimbursement,0.5633802816901409,0.3333333333333333,0.14285714285714285,0.45,0.19047619047619047,1
every year slightly smaller percentage american household owning gun,0.2112676056338028,0.2222222222222222,0.14285714285714285,0.2,0.09523809523809523,2
quarter mortgage borrower underwater percent home vacant,0.29577464788732394,0.2222222222222222,0.14285714285714285,0.25,0.09523809523809523,2
paul ryans budget keep obamacare tax spending cut paid obamacare cut benefit,0.323943661971831,0.0,0.14285714285714285,0.45,0.14285714285714285,1
gov romneys plan go effect average senior would pay year tax social security,0.3943661971830986,0.3333333333333333,0.14285714285714285,0.30000000000000004,0.23809523809523808,3
say lloyd doggett voted health care stimulus cap trade bill,0.1971830985915493,0.0,0.0,0.4,0.09523809523809523,0
twenty four state voter id comparable restriction barack obama elected two,0.29577464788732394,0.1111111111111111,0.14285714285714285,0.30000000000000004,0.19047619047619047,2
timing right work legislation,0.09859154929577466,0.0,0.0,0.15000000000000002,0.047619047619047616,2
president obamas refusal grant permit offshore drilling one reason gasoline price soaring,0.22535211267605634,0.0,0.14285714285714285,0.30000000000000004,0.2857142857142857,5
whether barack obama born united state,0.11267605633802817,0.1111111111111111,0.0,0.15000000000000002,0.09523809523809523,4
despite touting economic stimulus great triumph report however note unemployment average percent rest year,0.5211267605633803,0.3333333333333333,0.2857142857142857,0.30000000000000004,0.19047619047619047,1
pasco county second highest population homeless florida,0.2112676056338028,0.2222222222222222,0.0,0.25,0.047619047619047616,1
